time_s,timesteps,episode_steps,total_minutes,total_cost_gbp,success,stranded,soc_final,remaining_km,charge_events
1756737033,8,0,0.0,0.0,0,0,0.1001,2.744,0
1756737033,13,0,0.0,0.0,0,0,0.0965,5.197,0
1756737033,33,0,0.0,0.0,0,0,0.0432,9.035,0
1756737033,42,0,0.0,0.0,0,0,0.1159,18.308,0
1756737033,61,0,0.0,0.0,0,0,0.0414,11.846,0
1756737033,71,0,0.0,0.0,0,0,0.11289999999999999,5.875,0
1756737033,77,0,0.0,0.0,0,0,0.11869999999999999,3.06,0
1756737033,82,0,0.0,0.0,0,0,0.1462,6.895,0
1756737033,92,0,0.0,0.0,0,0,0.11599999999999999,6.776,0
1756737033,101,0,0.0,0.0,0,0,0.0377,13.344,0
1756737033,111,0,0.0,0.0,0,0,0.07139999999999999,13.708,0
1756737034,126,0,0.0,0.0,0,0,0.11410000000000001,9.815,0
1756737034,132,0,0.0,0.0,0,0,0.0393,9.273,0
1756737034,160,0,0.0,0.0,0,0,0.0737,10.604,0
1756737034,171,0,0.0,0.0,0,0,0.06509999999999999,5.262,0
1756737034,184,0,0.0,0.0,0,0,0.11380000000000001,10.697,0
1756737034,200,0,0.0,0.0,0,0,0.113,3.671,0
1756737034,217,0,0.0,0.0,0,0,0.0929,4.152,0
1756737034,230,0,0.0,0.0,0,0,0.06280000000000001,3.586,0
1756737034,236,0,0.0,0.0,0,0,0.09210000000000002,10.114,0
1756737034,251,0,0.0,0.0,0,0,0.1079,10.627,0
1756737034,259,0,0.0,0.0,0,0,0.04650000000000001,5.972,0
1756737034,285,0,0.0,0.0,0,0,0.043899999999999995,1.774,0
1756737035,287,0,0.0,0.0,0,0,0.11359999999999999,18.489,0
1756737035,303,0,0.0,0.0,0,0,0.0947,1.704,0
1756737035,307,0,0.0,0.0,0,0,0.0978,14.37,0
1756737035,316,0,0.0,0.0,0,0,0.042699999999999995,7.7,0
1756737035,322,0,0.0,0.0,0,0,0.06280000000000001,4.301,0
1756737035,327,0,0.0,0.0,0,0,0.0748,18.056,0
1756737035,351,0,0.0,0.0,0,0,0.049800000000000004,6.197,0
1756737035,355,0,0.0,0.0,0,0,0.0461,18.063,0
1756737035,386,0,0.0,0.0,0,0,0.0661,5.131,0
1756737035,394,0,0.0,0.0,0,0,0.1199,0.423,0
1756737035,397,0,0.0,0.0,0,0,0.0816,10.92,0
1756737035,412,0,0.0,0.0,0,0,0.0373,3.783,0
1756737035,413,0,0.0,0.0,0,0,0.0712,8.233,0
1756737036,456,0,0.0,0.0,0,0,0.1805,5.37,0
1756737036,489,0,0.0,0.0,0,0,0.0681,12.004,0
1756737036,498,0,0.0,0.0,0,0,0.054000000000000006,7.178,0
1756737036,506,0,0.0,0.0,0,0,0.0726,9.915,0
1756737036,520,0,0.0,0.0,0,0,0.1182,4.123,0
1756737036,521,0,0.0,0.0,0,0,0.0434,2.912,0
1756737036,524,0,0.0,0.0,0,0,0.07780000000000001,6.098,0
1756737036,534,0,0.0,0.0,0,0,0.0458,2.88,0
1756737036,540,0,0.0,0.0,0,0,0.0677,9.016,0
